,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group
3184,GJB3,ENSG00000188910,0.869838417842061,3.00440245890231e-05,0.276898288205005,0.123067297427765,cis,Towards UnRx,Pt5,X8,1
3185,GLCCI1,ENSG00000106415,-0.701138118008968,0.00284496215205924,-0.426489017623634,0.0340216461293668,cis,Towards UnRx,Pt5,X8,1
3186,GMDS,ENSG00000112699,0.559281974058885,0.000221078473997999,0.24075355268719,0.0785729064983596,trans,Towards UnRx,Pt5,X8,1
3187,GNA12,ENSG00000146535,-0.923118063818008,1.70356305303196e-08,-0.934505972935638,4.40106314549274e-10,cis,Towards UnRx,Pt5,X8,1
3188,GNAI3,ENSG00000065135,-0.686305550325819,1.23622981539433e-07,-0.638352477109929,3.8502920519108e-09,cis,Towards UnRx,Pt5,X8,1
3189,GNB1,ENSG00000078369,-0.540351061138762,2.30620794415277e-07,-0.545680570898084,1.05895519019876e-09,cis,Towards UnRx,Pt5,X8,1
3190,GNB2,ENSG00000172354,-0.561931268421107,2.68668426020729e-09,-0.728984351735572,1.12884108140585e-23,cis,Towards UnRx,Pt5,X8,1
3191,GNPNAT1,ENSG00000100522,0.623455604728829,7.88827940357958e-05,0.683598640175426,1.39550086674106e-07,trans,Towards UnRx,Pt5,X8,1
3192,GNPTG,ENSG00000090581,-0.736238848466802,0.000485419032642372,-0.851781350936157,5.60032232948662e-07,cis,Towards UnRx,Pt5,X8,1
3193,GOLGA7,ENSG00000147533,-0.817802590200083,5.00448354682742e-14,-0.842061694686339,5.95763504644746e-20,cis,Towards UnRx,Pt5,X8,1
3194,GOLGA8A,ENSG00000175265,0.984508630558171,1.66897432978898e-05,0.980742299408704,1.1707493568002e-09,trans,Towards UnRx,Pt5,X8,1
3195,GOLGA8B,ENSG00000215252,0.883946976877389,7.43812621674864e-05,1.20206467418423,1.08160916447427e-13,trans,Towards UnRx,Pt5,X8,1
3196,GOLT1B,ENSG00000111711,-0.526347275780341,0.000544429760675577,-0.0488202270609732,0.784270671231014,cis,Towards UnRx,Pt5,X8,1
3197,GON4L,ENSG00000116580,0.623383058888924,2.94741506979141e-06,0.417595616344311,8.41515049366597e-05,cis,Towards UnRx,Pt5,X8,1
3198,GOT2,ENSG00000125166,1.18333411722033,4.18427192441893e-12,0.29758853788773,0.0388823574789989,cis,Towards UnRx,Pt5,X8,1
3199,GPANK1,ENSG00000204438,-1.08167414373094,1.26997143752513e-08,-0.819775476520722,6.26581675919095e-07,cis,Towards UnRx,Pt5,X8,1
3200,GPAT3,ENSG00000138678,2.09005874433584,1.2136699955855e-23,0.484014735249366,0.00145317248161279,trans,Towards UnRx,Pt5,X8,1
3201,GPAT4,ENSG00000158669,-1.08804907544185,1.34716043626194e-14,-0.779001945024916,4.69742178549729e-10,cis,Towards UnRx,Pt5,X8,1
3202,GPATCH2,ENSG00000092978,0.636111706270571,1.33781567639892e-05,0.60417052147641,1.52646860053738e-07,trans,Towards UnRx,Pt5,X8,1
3203,GPBP1,ENSG00000062194,1.36365436322378,9.18318971653333e-22,0.673091113858572,2.48810487038039e-11,cis,Towards UnRx,Pt5,X8,1
3204,GPR108,ENSG00000125734,-0.594447651951707,0.000247063424111168,-0.53306035766505,0.00025797638358345,trans,Towards UnRx,Pt5,X8,1
3205,GPR137,ENSG00000173264,-1.08443970227601,9.3090422676753e-08,-0.700351053287829,0.000169217792635343,trans,Towards UnRx,Pt5,X8,1
3206,GPR157,ENSG00000180758,-0.679580299419479,0.00151574937097197,-0.743193653478969,1.26474086271007e-05,trans,Towards UnRx,Pt5,X8,1
3207,GPR180,ENSG00000152749,-0.660281686857871,1.5640408266753e-05,-0.482375804107929,0.000490961156032974,cis,Towards UnRx,Pt5,X8,1
3208,GPR37,ENSG00000170775,-0.974060026738258,2.66460463840063e-05,-1.04790812618114,4.93235040893273e-08,trans,Towards UnRx,Pt5,X8,1
3209,GPRC5A,ENSG00000013588,0.849060603779062,8.92550769655725e-06,0.935479910113669,1.41029228971734e-11,trans,Towards UnRx,Pt5,X8,1
3210,GPRC5B,ENSG00000167191,-1.14337683182407,9.15515241887827e-10,-0.325785502147135,0.054507302508631,trans,Towards UnRx,Pt5,X8,1
3211,GPRIN2,ENSG00000204175,-0.980399820815043,2.94741506979141e-06,-0.584540679676395,0.00172654490343773,trans,Towards UnRx,Pt5,X8,1
3212,GPT2,ENSG00000166123,1.23899978841759,1.95525458144198e-10,0.334989871937656,0.0350302279270224,cis,Towards UnRx,Pt5,X8,1
3213,GPX7,ENSG00000116157,-0.698344051113949,2.72644203464037e-05,-0.322875201320677,0.0324324905865492,cis,Towards UnRx,Pt5,X8,1
3214,GRB10,ENSG00000106070,-0.891261698231336,4.18755619600569e-06,-0.500314143410442,0.00571942091476569,cis,Towards UnRx,Pt5,X8,1
3215,GRB14,ENSG00000115290,0.635646714929742,0.00414181842366771,0.798174113484718,3.41703295160153e-06,trans,Towards UnRx,Pt5,X8,1
3216,GRB7,ENSG00000141738,-0.637915734708035,0.00478288167913377,-0.278873147433535,0.157580656606488,trans,Towards UnRx,Pt5,X8,1
3217,GRHL1,ENSG00000134317,0.509405791309186,1.51059822133375e-05,0.427396078145526,4.18699304854712e-06,cis,Towards UnRx,Pt5,X8,1
3218,GRN,ENSG00000030582,-0.648366334677008,9.14364676902973e-07,-0.686169843860539,6.89672444349767e-11,trans,Towards UnRx,Pt5,X8,1
3219,GRTP1,ENSG00000139835,0.666478742391268,4.57093778943776e-05,0.537992666943998,4.48009315000145e-05,cis,Towards UnRx,Pt5,X8,1
3220,GSTM3,ENSG00000134202,-2.56944095757268,6.40717171576849e-52,-2.01564884529354,1.65897457864427e-41,cis,Towards UnRx,Pt5,X8,1
3221,GSTM4,ENSG00000168765,-1.39560774979633,2.5334615632495e-13,-1.1496123319856,5.07997063010167e-12,cis,Towards UnRx,Pt5,X8,1
3222,GSTO1,ENSG00000148834,0.926189749858112,4.24818611379313e-11,0.574951692910527,1.93261479306247e-07,trans,Towards UnRx,Pt5,X8,1
3223,GSTT2B,ENSG00000133433,-1.37787553267013,2.77525417793687e-10,-0.737265990596873,0.000123880079799868,trans,Towards UnRx,Pt5,X8,1
3224,GSTZ1,ENSG00000100577,-0.906144634452922,7.68626654017114e-07,-0.692759025768779,1.4311510714706e-05,trans,Towards UnRx,Pt5,X8,1
3225,GTF2F2,ENSG00000188342,0.518040214019713,0.000768510706380765,0.510591733740958,5.48919916726264e-05,trans,Towards UnRx,Pt5,X8,1
3226,GTF2I,ENSG00000263001,-0.583558184844634,2.43391294586155e-10,-0.542888376739259,1.15986465215608e-12,cis,Towards UnRx,Pt5,X8,1
3227,GTF2IRD2,ENSG00000196275,-0.787813860442829,0.000476128873066353,-0.479306392612717,0.00952790800485103,cis,Towards UnRx,Pt5,X8,1
3228,GTPBP4,ENSG00000107937,-0.556869500589798,3.02430896688989e-07,-0.341066694636782,0.000151371183665037,cis,Towards UnRx,Pt5,X8,1
3229,GUSB,ENSG00000169919,-0.688842336128075,2.07418975352879e-06,-0.646037223611356,1.95986648134085e-07,cis,Towards UnRx,Pt5,X8,1
3230,GXYLT1,ENSG00000151233,1.21324541096711,2.40268900178078e-10,0.509894255799068,0.00045846714514775,cis,Towards UnRx,Pt5,X8,1
3231,GYG1,ENSG00000163754,-0.761865324108327,1.60087639553659e-06,-0.506253730725083,0.000444447035691344,trans,Towards UnRx,Pt5,X8,1
3232,H1FX,ENSG00000184897,-0.668003793414951,6.06706165532233e-07,-0.720188778779279,4.88730574261105e-11,trans,Towards UnRx,Pt5,X8,1
3233,HACD1,ENSG00000165996,-0.545972373138608,0.00809125033921522,-0.160722666595908,0.40436707036797,cis,Towards UnRx,Pt5,X8,1
3234,HAGH,ENSG00000063854,-0.626183817498879,1.68107104253531e-05,-0.387285978565918,0.00306447617476722,cis,Towards UnRx,Pt5,X8,1
3235,HAGHL,ENSG00000103253,-0.797147684015256,1.698542818639e-05,-0.71634995166794,4.01276604904055e-06,cis,Towards UnRx,Pt5,X8,1
3236,HAPLN3,ENSG00000140511,1.19543468518894,1.25281857005438e-08,0.303572428647914,0.0858870644831563,trans,Towards UnRx,Pt5,X8,1
3237,HCFC1R1,ENSG00000103145,-1.34708345207547,4.31326027594512e-17,-0.874305947158855,1.71468227075125e-09,cis,Towards UnRx,Pt5,X8,1
3238,HEATR1,ENSG00000119285,0.580017210391818,0.000200524161891049,0.326979510289816,0.0149328199403282,cis,Towards UnRx,Pt5,X8,1
3239,HECTD3,ENSG00000126107,-0.864972084776288,0.000200929564410928,-0.672032723466115,0.000604651527771274,cis,Towards UnRx,Pt5,X8,1
3240,HELLS,ENSG00000119969,0.556975256314234,0.00322631153125768,0.887931076059515,6.22100633689801e-10,trans,Towards UnRx,Pt5,X8,1
3241,HENMT1,ENSG00000162639,-0.566243493753096,0.00267717223144559,-0.670163720907168,1.09459278581828e-05,cis,Towards UnRx,Pt5,X8,1
3242,HES1,ENSG00000114315,0.522258201135983,0.00184096877884899,0.9679618575516,9.21575389001008e-18,trans,Towards UnRx,Pt5,X8,1
3243,HES2,ENSG00000069812,-0.61425777934476,0.000349679052718852,-0.367247916287606,0.0181751830273375,cis,Towards UnRx,Pt5,X8,1
3244,HGSNAT,ENSG00000165102,-1.04039336961564,1.14693807167685e-09,-0.610221968690815,1.24296386046777e-05,cis,Towards UnRx,Pt5,X8,1
3245,HIBADH,ENSG00000106049,-0.817127640170936,8.88604611404984e-07,-1.22928720600664,1.52918804632322e-18,cis,Towards UnRx,Pt5,X8,1
3246,HIBCH,ENSG00000198130,0.788893507758272,5.09920468677331e-05,0.398547713675615,0.00953945135542117,trans,Towards UnRx,Pt5,X8,1
3247,HID1,ENSG00000167861,-0.720650345279599,0.00997599773402758,-0.0083047680928694,0.990597231201701,trans,Towards UnRx,Pt5,X8,1
3248,HIGD2A,ENSG00000146066,-0.508604145529538,1.47438103970967e-05,-0.638737462976245,3.68405290172297e-11,trans,Towards UnRx,Pt5,X8,1
3249,HINT2,ENSG00000137133,-0.534581860379128,0.000335801213152687,-0.562880901296117,2.71701403732064e-05,trans,Towards UnRx,Pt5,X8,1
3250,HIP1,ENSG00000127946,-0.666500398797051,0.00337406606478567,-0.96286211993595,1.12695421566996e-07,cis,Towards UnRx,Pt5,X8,1
3251,HIP1R,ENSG00000130787,0.663669047721773,0.003415047326744,0.265637513455501,0.204078430262028,trans,Towards UnRx,Pt5,X8,1
3252,HIPK3,ENSG00000110422,0.503396455976803,0.00715775919017489,0.194448907279737,0.262376463362848,trans,Towards UnRx,Pt5,X8,1
3253,HIST1H1A,ENSG00000124610,1.10261099580704,1.29579019243126e-06,1.16823222552203,4.14578437182612e-12,trans,Towards UnRx,Pt5,X8,1
3254,HIST1H1D,ENSG00000124575,0.86434937148056,0.000203801815082531,0.946568380604326,1.61680952564977e-08,trans,Towards UnRx,Pt5,X8,1
3255,HIST1H1E,ENSG00000168298,0.733169705261432,0.00112468404232756,1.10116235265382,7.66972827746091e-12,trans,Towards UnRx,Pt5,X8,1
3256,HIST1H2BC,ENSG00000180596,-0.922351270811676,0.000154882798168787,-0.31734694480836,0.182176853639966,trans,Towards UnRx,Pt5,X8,1
3257,HIST1H4C,ENSG00000197061,-0.975199154047035,3.16005477751637e-06,-0.532318799004345,0.00306854605145443,trans,Towards UnRx,Pt5,X8,1
3258,HLA-C,ENSG00000204525,-0.549876882522214,0.00671519430354308,-1.19450676294173,1.41443898229157e-13,cis,Towards UnRx,Pt5,X8,1
3259,HMBS,ENSG00000256269,-0.546946364859747,0.00208390772122597,-0.389163469750163,0.0139122783497856,trans,Towards UnRx,Pt5,X8,1
3260,HMGCR,ENSG00000113161,0.685302130263701,0.000625501499820712,0.575098411756273,0.000136080558763182,trans,Towards UnRx,Pt5,X8,1
3261,HMGCS1,ENSG00000112972,0.841576911851591,2.09440619045422e-07,1.10666505792802,1.0181922452881e-19,trans,Towards UnRx,Pt5,X8,1
3262,HMGN3,ENSG00000118418,0.957573406605077,1.51211724006474e-17,0.403751734949004,3.48074860786024e-06,trans,Towards UnRx,Pt5,X8,1
3263,HNMT,ENSG00000150540,-0.656911405499142,0.0025851639030737,-0.321336272442309,0.129544536215006,trans,Towards UnRx,Pt5,X8,1
3264,HNRNPA1,ENSG00000135486,0.573563081591752,4.12071417991134e-12,0.403799085530453,4.04312538391278e-09,trans,Towards UnRx,Pt5,X8,1
3265,HNRNPA3,ENSG00000170144,0.751345225264235,4.25927356263694e-18,0.913728492756391,2.13563721670758e-44,trans,Towards UnRx,Pt5,X8,1
3266,HNRNPR,ENSG00000125944,0.711796785588056,7.32804927800961e-11,0.540820557452632,6.78858741983992e-10,trans,Towards UnRx,Pt5,X8,1
3267,HNRNPU,ENSG00000153187,0.631054233860354,2.93281793590683e-13,0.714945557013467,5.09016682743361e-28,cis,Towards UnRx,Pt5,X8,1
3268,HOMER3,ENSG00000051128,-0.598785516119906,8.57994703416384e-06,-0.212589047871836,0.0877456161890383,trans,Towards UnRx,Pt5,X8,1
3269,HOOK3,ENSG00000168172,-0.647538494784689,1.83348136529713e-06,-0.565882493982643,1.03031254812256e-06,cis,Towards UnRx,Pt5,X8,1
3270,HPCAL1,ENSG00000115756,-0.773933492848186,1.26680255416554e-05,-0.475160613133145,0.00235951165498182,cis,Towards UnRx,Pt5,X8,1
3271,HPN,ENSG00000105707,-0.874758015394339,0.000314145420528054,-0.722131139478063,0.000155290878968617,trans,Towards UnRx,Pt5,X8,1
3272,HPRT1,ENSG00000165704,0.579967734727478,0.000181990998918004,0.125201925846958,0.40920259873844,cis,Towards UnRx,Pt5,X8,1
3273,HPS1,ENSG00000107521,-0.631829540896987,0.00083461676725582,-0.871599577926224,1.07000943960956e-08,trans,Towards UnRx,Pt5,X8,1
3274,HPS3,ENSG00000163755,0.536240477028143,0.00904803155658834,0.354300019713631,0.0392923824647088,trans,Towards UnRx,Pt5,X8,1
3275,HR,ENSG00000168453,0.719153369502602,0.00215733478156799,0.269552940477076,0.208116652250005,trans,Towards UnRx,Pt5,X8,1
3276,HRASLS5,ENSG00000168004,0.532205122393239,0.00738936221471084,0.0695199422932841,0.718616710676994,trans,Towards UnRx,Pt5,X8,1
3277,HS6ST1,ENSG00000136720,-0.608805690756656,0.00192573320479381,-0.327232196550295,0.0692889629502326,trans,Towards UnRx,Pt5,X8,1
3278,HSD11B1L,ENSG00000167733,-0.534036994216487,0.000640794176169062,-0.334373991388029,0.0181211630030732,trans,Towards UnRx,Pt5,X8,1
3279,HSD3B7,ENSG00000099377,-0.635882272468787,0.0010485909401906,-0.403077155811111,0.0271613652686655,trans,Towards UnRx,Pt5,X8,1
3280,HSP90AA1,ENSG00000080824,0.817358182003041,1.52741914666435e-19,0.763348040198671,1.94975774002865e-36,trans,Towards UnRx,Pt5,X8,1
3281,HSPA13,ENSG00000155304,0.831640693854095,6.43864528707399e-06,1.24220184469813,1.0906627830635e-19,cis,Towards UnRx,Pt5,X8,1
3282,HSPA1A,ENSG00000204389,0.910214906115419,2.2867530115864e-09,1.32564272534557,1.83929063424248e-39,cis,Towards UnRx,Pt5,X8,1
3283,HSPA1B,ENSG00000204388,0.695239047161895,1.77239494988897e-05,0.793327054769508,1.05868363326193e-10,cis,Towards UnRx,Pt5,X8,1
3284,HSPA4L,ENSG00000164070,0.565925693445572,0.00631405977280549,0.608833165893152,0.000124792200446602,trans,Towards UnRx,Pt5,X8,1
3285,HSPBP1,ENSG00000133265,-0.729814553924367,1.66897432978898e-05,-0.415275482619834,0.00677006656513165,trans,Towards UnRx,Pt5,X8,1
3286,HSPD1,ENSG00000144381,0.638005074555249,1.15034564116737e-10,0.727874222957913,4.52791870679651e-23,trans,Towards UnRx,Pt5,X8,1
3287,HSPH1,ENSG00000120694,0.989121414479963,5.30201736565125e-14,1.3220965126052,4.00013171769921e-45,trans,Towards UnRx,Pt5,X8,1
3288,HYAL2,ENSG00000068001,-0.580865534718248,0.000791393963481866,-0.442896145011383,0.00314069383242549,trans,Towards UnRx,Pt5,X8,1
3289,HYI,ENSG00000178922,-0.607971610904161,0.000346055985923067,-0.201174122233014,0.210210221257661,cis,Towards UnRx,Pt5,X8,1
3290,ICA1,ENSG00000003147,-0.878340785622599,5.02300167164693e-09,-0.658003289752005,5.81435816473206e-07,cis,Towards UnRx,Pt5,X8,1
3291,ICAM1,ENSG00000090339,-0.735574693619873,5.93402105635662e-05,-1.03217215257851,2.22973219814603e-11,trans,Towards UnRx,Pt5,X8,1
3292,ICAM3,ENSG00000076662,-0.531473978132553,0.0024958960915114,-0.0674387024629402,0.736576740492258,trans,Towards UnRx,Pt5,X8,1
3293,ICE1,ENSG00000164151,0.588035281079719,0.000132114399570566,0.698493353529913,4.7786845606029e-08,trans,Towards UnRx,Pt5,X8,1
3294,ID2,ENSG00000115738,0.703668666521726,2.73205341700198e-06,0.304377760555517,0.00813072399796953,cis,Towards UnRx,Pt5,X8,1
3295,IER3,ENSG00000137331,0.74102721161912,0.000331123255987174,0.369316046762998,0.0169995329371611,cis,Towards UnRx,Pt5,X8,1
3296,IER5,ENSG00000162783,1.99564265685346,3.07753336386612e-30,1.77551746181841,1.523415818857e-56,trans,Towards UnRx,Pt5,X8,1
3297,IFFO2,ENSG00000169991,1.26239246842389,1.01488795596742e-09,0.992047357956801,2.07944257917253e-11,trans,Towards UnRx,Pt5,X8,1
3298,IFT81,ENSG00000122970,0.686385535578469,0.00104416046142257,0.246319757390447,0.182496155056523,trans,Towards UnRx,Pt5,X8,1
3299,IGF1,ENSG00000017427,-0.899950593180838,8.57842329731897e-05,1.08097047409344,1.92627565696774e-09,trans,Away from UnRx,Pt5,X8,1
3300,IGF1R,ENSG00000140443,0.525764683041652,0.00197879496908113,-0.208372663562944,0.181558093075349,cis,Away from UnRx,Pt5,X8,1
3301,IGSF9,ENSG00000085552,-0.699147205139808,0.000720245724295417,-0.0401220361945662,0.930593480559766,trans,Towards UnRx,Pt5,X8,1
3302,IKBKB,ENSG00000104365,-0.712476836641303,2.29970835446114e-06,-0.353425435480786,0.004468587150665,cis,Towards UnRx,Pt5,X8,1
3303,IL17RB,ENSG00000056736,0.900545334485268,3.40954097467487e-06,1.02455464159281,3.37600501113937e-12,trans,Towards UnRx,Pt5,X8,1
3304,IL17RC,ENSG00000163702,-0.551876395405938,0.000155276972454652,-0.72755391854745,8.69194132529732e-10,cis,Towards UnRx,Pt5,X8,1
3305,IL32,ENSG00000008517,-0.996388140586889,4.25927356263694e-18,-0.704060879496058,8.2239105048763e-13,cis,Towards UnRx,Pt5,X8,1
3306,IL34,ENSG00000157368,-1.23343640749206,5.17990819674424e-11,-0.696728119957158,2.31203318612897e-05,cis,Towards UnRx,Pt5,X8,1
3307,ILK,ENSG00000166333,-0.927079435577361,2.71542738163398e-08,-0.708570181688961,3.70714469401293e-06,trans,Towards UnRx,Pt5,X8,1
3308,IMPACT,ENSG00000154059,0.521928761686541,0.00278901403789469,0.299147613299242,0.0424329489793636,trans,Towards UnRx,Pt5,X8,1
3309,INAVA,ENSG00000163362,-0.739146221200065,1.27442311062481e-05,-0.420248462500129,0.00705681973285853,trans,Towards UnRx,Pt5,X8,1
3310,INPP5F,ENSG00000198825,1.1297617222608,7.02711420298735e-07,0.532102125035184,0.00527087157311419,trans,Towards UnRx,Pt5,X8,1
3311,INSR,ENSG00000171105,1.2277320084135,2.73425917961431e-14,0.0132317013430818,0.941817412955626,trans,Towards UnRx,Pt5,X8,1
3312,INTS1,ENSG00000164880,-0.988244612268518,2.54034942341777e-11,-0.863473779978968,4.215538472768e-12,cis,Towards UnRx,Pt5,X8,1
3313,INTS12,ENSG00000138785,-0.883886477181118,6.55239546812759e-05,-0.508897837068404,0.0103961318196847,trans,Towards UnRx,Pt5,X8,1
3314,INTS6,ENSG00000102786,0.866153080958364,8.10095088922858e-07,0.925478854976196,8.04343037161115e-12,trans,Towards UnRx,Pt5,X8,1
3315,IPO13,ENSG00000117408,-0.889972867336314,0.000112608423021104,-0.529535257585891,0.0109777238273135,cis,Towards UnRx,Pt5,X8,1
3316,IQCE,ENSG00000106012,-0.707899458854702,2.61951518005894e-05,-0.602495441860545,3.33474599967612e-05,cis,Towards UnRx,Pt5,X8,1
3317,IQCK,ENSG00000174628,-0.8288213841488,7.86201675658541e-05,-0.570276297717301,0.00288551207154022,trans,Towards UnRx,Pt5,X8,1
3318,IRAK1,ENSG00000184216,-0.73224550398782,2.36207255842959e-07,-0.746527606069606,2.27235039086115e-10,cis,Towards UnRx,Pt5,X8,1
3319,IRAK1BP1,ENSG00000146243,0.82663035962285,2.25965496668727e-05,0.158817863343339,0.370697461592075,trans,Towards UnRx,Pt5,X8,1
3320,IRAK4,ENSG00000198001,0.587479343528302,0.00477333239264704,-0.0923467803931672,0.632114744190687,cis,Away from UnRx,Pt5,X8,1
3321,IRF1,ENSG00000125347,-0.662142699146163,0.000967163625747159,-0.411332482841147,0.0137053996558401,trans,Towards UnRx,Pt5,X8,1
3322,IRF2BP1,ENSG00000170604,-0.907674587943685,0.000143709719937111,-0.681613323964446,0.000580439114761606,trans,Towards UnRx,Pt5,X8,1
3323,IRX5,ENSG00000176842,1.10843324081885,2.71989704292452e-09,0.61863028087175,1.64076577776231e-05,cis,Towards UnRx,Pt5,X8,1
3324,ISCA2,ENSG00000165898,0.648633902196804,0.000111581989822769,0.294083617404118,0.0395991380806709,trans,Towards UnRx,Pt5,X8,1
3325,ISG15,ENSG00000187608,0.883321471064997,3.75592942003503e-05,1.05494850157375,2.04465585194866e-09,cis,Towards UnRx,Pt5,X8,1
3326,ISPD,ENSG00000214960,-0.675869683105413,0.00102578953938706,-0.200652350135512,0.285622880107306,cis,Towards UnRx,Pt5,X8,1
3327,ISYNA1,ENSG00000105655,-0.626706183329923,5.56272972552158e-07,-0.20695216474976,0.0799039372212419,trans,Towards UnRx,Pt5,X8,1
3328,ITGA2,ENSG00000164171,1.16777460514718,1.55396655555269e-08,0.456210162915634,0.0049203881811895,cis,Towards UnRx,Pt5,X8,1
3329,ITGAE,ENSG00000083457,0.593212152287678,1.89250420719594e-05,0.665906072744762,3.10947915348248e-09,trans,Towards UnRx,Pt5,X8,1
3330,ITGAV,ENSG00000138448,0.839927625795957,1.76295690447262e-06,0.788560181111279,1.54051754059625e-08,trans,Towards UnRx,Pt5,X8,1
3331,ITGB1,ENSG00000150093,-0.697381036380547,6.81320426153147e-08,-0.543928848459722,2.73201501909773e-07,cis,Towards UnRx,Pt5,X8,1
3332,ITGB4,ENSG00000132470,-1.08511816644057,1.93828404254116e-09,-0.349828674969077,0.0408392858184156,trans,Towards UnRx,Pt5,X8,1
3333,ITGB8,ENSG00000105855,-0.708831218179942,9.14364676902973e-07,-0.403762580992311,0.00101607997567503,cis,Towards UnRx,Pt5,X8,1
3334,ITPKC,ENSG00000086544,-0.832060163515738,5.03338541761876e-05,-0.0582606557289552,0.784255907713549,trans,Towards UnRx,Pt5,X8,1
3335,ITPR2,ENSG00000123104,2.07722751454481,1.10234102253006e-27,0.6318421378891,2.86013993295731e-06,cis,Towards UnRx,Pt5,X8,1
3336,ITPRIPL2,ENSG00000205730,-0.612695877839911,0.00265136089484781,-0.173819885029388,0.368301951429182,trans,Towards UnRx,Pt5,X8,1
3337,IVL,ENSG00000163207,1.48586505296516,1.74214544728598e-10,0.479876066179859,0.0103961318196847,cis,Towards UnRx,Pt5,X8,1
3338,JAZF1,ENSG00000153814,-0.69756682614463,0.00592990527365658,-0.636166942907952,0.00168590629144093,cis,Towards UnRx,Pt5,X8,1
3339,JMJD8,ENSG00000161999,-0.757206924072324,1.80537164859923e-05,-0.919240521849796,8.48490181093591e-10,cis,Towards UnRx,Pt5,X8,1
3340,JOSD2,ENSG00000161677,-0.686845800304005,1.87788291657331e-06,-0.243578443905942,0.0849161811876864,trans,Towards UnRx,Pt5,X8,1
3341,JPT2,ENSG00000206053,-0.774891217832396,1.4666693658428e-07,-0.515177934472421,7.32559919178826e-05,cis,Towards UnRx,Pt5,X8,1
3342,JPX,ENSG00000225470,1.26852266575254,4.40281614507605e-17,1.3495369000891,5.5418334153942e-29,cis,Towards UnRx,Pt5,X8,1
