gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,F,G,H,I,J,ct,col,label,color
YIPF2,-0.800598951137131,7.3438500635186,48.5000821155569,1.31592359240012e-11,3.30263831964488e-10,ENSG00000130733,-0.67726640037155,7.61846625941754,49.0282033027719,5.02476496102156e-12,1.17547557816759e-10,ENSG00000130733,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
YIPF3,-1.04141030208217,7.29754601546356,77.371339192105,3.94018239247758e-17,2.27570790745019e-15,ENSG00000137207,-1.08641855944839,7.69613384333732,121.111351422466,1.79069988600197e-26,2.22511902717751e-24,ENSG00000137207,3,3,3,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
YKT6,-0.767353975907294,6.60653892007968,30.0115994302023,7.49787089673776e-08,9.14151783215253e-07,ENSG00000106636,-0.570484848386057,6.98450942798725,19.7273778498976,1.00744321513128e-05,7.11522220986061e-05,ENSG00000106636,3,5,5,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
YLPM1,0.510334135942705,6.23214215540993,10.0899622824253,0.00160323456691722,0.00605920446641114,ENSG00000119596,0.258726614309684,6.71995452701329,3.72615039497949,0.0538894610375949,0.112114451665081,ENSG00000119596,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
YME1L1,-0.675887050402986,7.19880274236081,37.8929321328356,1.77784724136129e-09,3.02805361902935e-08,ENSG00000136758,-0.481245129448854,7.44158754993143,24.4936493475077,8.9418756857089e-07,7.94390590165856e-06,ENSG00000136758,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
YPEL3,-0.578422100527601,7.06750802646143,19.0245778733501,1.63352475903156e-05,0.000113041920728682,ENSG00000090238,-0.744096568493498,7.49039733363197,48.4401817167185,6.67503367416287e-12,1.52791201421986e-10,ENSG00000090238,NA,3,NA,2,2,2,2,2,2,NA,unkn,TRUE,0,0
YRDC,-0.744604614475822,6.67512243142407,27.5696707203389,2.43565151686298e-07,2.69928907342379e-06,ENSG00000196449,-0.728694286407285,7.09219872792862,34.44916355591,6.20485721066964e-09,8.56682161496206e-08,ENSG00000196449,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
YTHDF3,-0.630491678860101,6.18999567423503,15.4054672442804,0.000125078332781408,0.000679707948347698,ENSG00000185728,0.00648305185633786,6.58159554675016,0.000495803580061636,0.982240328338189,0.991567311170483,ENSG00000185728,2,3,3,3,NA,3,2,NA,3,3,trans,FALSE,Away from UnRx trans,coral2
YWHAG,-0.646103997890112,7.66090757189139,37.4784168976507,2.15984306659888e-09,3.60373815371406e-08,ENSG00000170027,-0.604004468452923,7.92295644847553,46.3058571938561,1.87512670825e-11,4.01369403680896e-10,ENSG00000170027,2,4,4,4,NA,NA,4,4,NA,4,cis,TRUE,Towards UnRx cis,deepskyblue4
ZBED1,0.905476651020956,6.04226543307155,24.9138441601365,8.87099112034429e-07,8.61569678149658e-06,ENSG00000214717,0.738309673983224,6.5518627039801,29.3888278549007,6.12565967922575e-07,5.61939710554478e-06,ENSG00000214717,2,NA,NA,1,1,NA,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
ZBED3,-0.531894299082557,6.13611352210896,10.3877762579445,0.00184660799865592,0.00686112538322789,ENSG00000132846,-0.758544297301379,6.70962588676025,28.3361964097195,1.38414072183354e-07,1.47173087741598e-06,ENSG00000132846,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZBTB10,0.841941970215234,6.13723478890726,22.8804497406255,2.40680244869124e-06,2.07316348591855e-05,ENSG00000205189,0.899944666291235,6.58404973439893,46.1040078753353,1.85397349692822e-10,3.32810852131504e-09,ENSG00000205189,2,2,2,2,NA,3,2,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZBTB22,-0.834186482136234,5.90663121809888,20.2141419719496,0.000124086171172076,0.000675947038851512,ENSG00000236104,-0.810171516177861,6.50709243875098,30.3117496004105,6.04113153290239e-06,4.48237791196127e-05,ENSG00000236104,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZBTB41,0.509147200009927,6.2225991306163,9.66073234610015,0.00201329319275154,0.00738289445123785,ENSG00000177888,0.502261073617386,6.6641771207006,13.4016246820454,0.000266471612678546,0.00126656750626345,ENSG00000177888,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZBTB44,0.729318640357779,6.20492758181827,20.8151926142051,6.68698138880841e-06,5.11892118208698e-05,ENSG00000196323,0.209679468283498,6.74242811659112,2.66323139691354,0.10305157524449,0.188816061267576,ENSG00000196323,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZC3H8,0.559763077882,6.6094980726425,16.766116695741,5.09261438593699e-05,0.000309402937405882,ENSG00000144161,0.606427805802198,6.92181917211679,27.2989024622114,2.17996592412833e-07,2.20718666265183e-06,ENSG00000144161,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZCCHC17,0.511420758165095,6.5396599481781,14.2522223635445,0.000183420274939843,0.000950325863834377,ENSG00000121766,0.495561557795806,6.90278704336693,17.8105550515348,2.69490584988302e-05,0.000168761251480472,ENSG00000121766,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZCRB1,0.529180169233124,7.97135037584807,40.0003314217617,6.6325689002879e-10,1.25281857005438e-08,ENSG00000139168,0.0591814545553891,8.28574251570718,0.803997861880611,0.370147274523813,0.503608313361055,ENSG00000139168,4,4,4,3,4,4,4,NA,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZDHHC20,0.721641147118197,6.35240107989448,21.4350179609639,4.91642124947926e-06,3.889109346603e-05,ENSG00000180776,0.537620824766268,6.77941130256997,18.5254456418399,1.86570602746866e-05,0.000122435358510426,ENSG00000180776,3,2,2,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZDHHC21,0.635652612504401,6.12616658863991,13.1096321808165,0.000330468197324147,0.00158294442205772,ENSG00000175893,0.688047459497609,6.58582074370105,25.8471255303157,1.06194359434473e-06,9.29613569139103e-06,ENSG00000175893,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZDHHC4,-0.923669198480352,6.8158041484151,50.7964439482589,4.63148900868706e-12,1.25314462367178e-10,ENSG00000136247,-1.20187547801774,7.36198820998243,117.596332753784,8.51613967017185e-26,9.7261468148078e-24,ENSG00000136247,NA,5,5,6,NA,5,6,6,6,6,unkn,TRUE,0,0
ZDHHC5,0.639637840418478,6.49995085850494,19.7252672502788,1.15073469777458e-05,8.28786540923176e-05,ENSG00000156599,0.429484280119795,6.89915265430793,13.8625328939394,0.000209258145581414,0.00102256482988916,ENSG00000156599,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZDHHC6,-0.548597954393199,6.23481598381938,12.1393740237659,0.000755981955932492,0.0032250934767764,ENSG00000023041,-0.423223535119361,6.70568766187265,9.06094150394303,0.00312770476552002,0.010563317753793,ENSG00000023041,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZDHHC9,-0.517412237507983,6.27096367492009,10.2452687508421,0.00147674854009288,0.00566432709503486,ENSG00000188706,-0.427580057320471,6.73682066728533,10.328846285292,0.00135759605594861,0.00515136450320598,ENSG00000188706,2,3,3,1,NA,NA,1,3,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
ZFAND2B,-0.527084816332304,6.58802756215843,14.1245945846748,0.000195846534538545,0.00100260072510926,ENSG00000158552,-0.348893388269613,6.95252742434757,8.13375426464814,0.0044471405228045,0.0142738143314973,ENSG00000158552,3,5,5,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZFAND3,-0.835732352172687,6.61640952673991,32.3763710282394,2.41689646562373e-08,3.25504292305977e-07,ENSG00000156639,-0.238922242266043,6.86390200042798,3.27985562028086,0.0704777752490957,0.139555329797878,ENSG00000156639,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZFC3H1,0.79334002499933,6.33840876275229,23.7023901782993,1.60628753764183e-06,1.44581925216313e-05,ENSG00000133858,1.17119320571332,6.66137248015229,83.0277722499247,5.39624075019469e-19,3.0732875891585e-17,ENSG00000133858,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZFHX3,1.05361143630215,6.19269774723689,37.8414641545912,1.82131196377241e-09,3.08459037473484e-08,ENSG00000140836,0.757815431252413,6.66536069797931,31.313449127185,2.93673948232626e-08,3.58859813114912e-07,ENSG00000140836,3,1,1,2,NA,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
ZFP14,0.55112716819471,6.02101649947613,9.15521289217696,0.00263592089314464,0.00927720595595046,ENSG00000142065,0.551782182217351,6.52809000972938,16.4134193030761,0.000300130430139901,0.0013980759277403,ENSG00000142065,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZFP36,-0.636712848835478,8.47427442216251,14.9995973552853,0.000125076328496093,0.000679707948347698,ENSG00000128016,-1.03445003810563,8.98655979638629,61.2383837355128,1.455295875274e-14,4.81808682858881e-13,ENSG00000128016,4,3,3,4,4,4,4,NA,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZFP57,0.707273652408579,6.57009956015039,24.3120012297076,1.19103907807029e-06,1.11667659660908e-05,ENSG00000204644,0.836508846021423,6.86948550854622,52.1952431657168,1.09302426797845e-12,2.77402021114532e-11,ENSG00000204644,NA,4,4,4,3,NA,4,3,3,3,unkn,TRUE,0,0
ZFP90,0.608358859925849,6.03767881852084,12.3888888318706,0.00104703521876734,0.00424945374824042,ENSG00000184939,0.800616611119198,6.5197839649777,35.5503003827038,1.79381397782006e-07,1.84948489022104e-06,ENSG00000184939,3,1,1,2,NA,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
ZFPL1,-1.06182341948217,6.39802955212886,45.353031122076,5.56036358193015e-11,1.25247189682977e-09,ENSG00000162300,-0.923554645734878,6.85837453713915,41.4411792791446,1.99953533346068e-10,3.54945344537139e-09,ENSG00000162300,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZFPM1,-0.529936676953076,6.36534784528228,11.1059150791346,0.000938438867982087,0.00387503858868864,ENSG00000179588,-0.105027723688674,6.72942006298587,0.585791687848851,0.444257376902522,0.576359943349604,ENSG00000179588,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZFYVE21,-0.659375839909213,6.34224174064108,18.260714345185,2.39633808778177e-05,0.000157598585189152,ENSG00000100711,-0.454239522948204,6.77065475196559,11.1835428240738,0.000860318210629899,0.00346444639701468,ENSG00000100711,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZG16B,-0.737229736572702,7.00731102977744,16.3547581937718,6.27309371809885e-05,0.000370869910761618,ENSG00000162078,-0.718930082249474,7.38013334759094,26.4524496454226,3.33412844649549e-07,3.24196554634846e-06,ENSG00000162078,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZHX1,0.692037771655348,6.22764464603929,18.793415584703,1.83411639540288e-05,0.000125477514977828,ENSG00000165156,0.31309492645072,6.72984476657098,6.36724628204411,0.0118006246813673,0.0325759887337919,ENSG00000165156,2,2,2,2,3,3,2,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZIC1,0.655025175270167,5.93507664272472,12.6441783409818,0.00135392864105073,0.00528090781639268,ENSG00000152977,0.301002404965208,6.50936435736893,4.62785780405781,0.0789275684371136,0.152870237815041,ENSG00000152977,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZMIZ2,-0.616384436076278,6.37185003111697,14.2743186650638,0.000181351357081287,0.000941772753488411,ENSG00000122515,-0.634617589420429,6.84952385923991,22.1720010955248,2.89731772011128e-06,2.29863482139508e-05,ENSG00000122515,3,5,5,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
ZNF12,-1.04667360127252,6.34535669091277,37.492749562392,2.14534833234478e-09,3.59286031123168e-08,ENSG00000164631,-0.863718874672587,6.79649718994414,35.6324509087994,3.45932024494328e-09,5.03020913428835e-08,ENSG00000164631,NA,5,5,6,NA,5,6,6,6,6,unkn,TRUE,0,0
ZNF121,0.600654823367812,6.07268277633396,11.0491337649598,0.000966834971986848,0.00396323161856301,ENSG00000197961,0.477520634125875,6.57461114616294,12.2972936699994,0.00155015125607622,0.00579142804300558,ENSG00000197961,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF195,0.640356733105432,6.27247806093699,15.7696361435041,8.44516115190842e-05,0.000480979152836251,ENSG00000005801,0.40761418842736,6.73288455248363,9.90827476430862,0.0028397624566276,0.00974214671388057,ENSG00000005801,4,4,4,3,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF197,0.920697458441797,6.0795341239817,27.0092642212534,3.19620010450076e-07,3.44470848583157e-06,ENSG00000186448,0.431098380664316,6.62022012479157,9.93640144622262,0.00193856959475189,0.00703117281371725,ENSG00000186448,NA,4,NA,NA,5,NA,NA,NA,NA,5,unkn,TRUE,0,0
ZNF205,-0.708534042594228,6.03326666907529,16.2624369068563,0.000185863473685272,0.000960774468103445,ENSG00000122386,-0.44186486467358,6.5516323013235,8.92970820374332,0.00875898741175926,0.0253271519911815,ENSG00000122386,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZNF226,0.917607656441417,6.08492842559986,26.5783040889414,3.94046145315371e-07,4.16219902613305e-06,ENSG00000167380,0.434478088519005,6.6312502736872,9.76777110566147,0.00183454072479365,0.00670213274334694,ENSG00000167380,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF251,0.847685105263837,5.94893453789301,19.0177337280865,2.11245802380411e-05,0.00014172186741977,ENSG00000198169,0.728688679599324,6.48161885693388,29.2952170279965,1.4687247445581e-05,9.91726066050241e-05,ENSG00000198169,NA,4,4,4,NA,NA,NA,NA,NA,NA,unkn,TRUE,0,0
ZNF281,0.874312992971972,6.29445681334236,29.9576681412088,7.69474808176206e-08,9.30599734452029e-07,ENSG00000162702,0.847487473283346,6.69523038758344,43.6990816655342,6.65073179015183e-11,1.2986571789423e-09,ENSG00000162702,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF318,-0.665837622263368,6.00520000085706,12.3678578403899,0.0011127522510063,0.00447784626242375,ENSG00000171467,-0.41958042224186,6.53090988129826,8.23279429129904,0.0147428168924134,0.0392049116249614,ENSG00000171467,3,3,3,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZNF331,0.660814046004486,5.99562671478906,11.9290889644818,0.00061006246747475,0.00268056347507621,ENSG00000130844,0.704469928131899,6.49573491474123,28.6064819476802,8.11888882472459e-06,5.84831323009735e-05,ENSG00000130844,3,3,3,3,3,3,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF35,0.591189461089617,6.20855073581525,12.9829683184082,0.000352850722001968,0.00167501844322325,ENSG00000169981,0.485038215382684,6.67402852937084,13.8185307491623,0.000245823948500791,0.00118312049258328,ENSG00000169981,NA,4,NA,NA,5,NA,NA,NA,NA,5,unkn,TRUE,0,0
ZNF358,-1.0471963027735,6.66155320958038,62.9220543653807,2.05657816692307e-14,7.81846805231091e-13,ENSG00000198816,-0.590787521411472,6.94782407438581,23.4250934867413,1.53473086375111e-06,1.30411233608975e-05,ENSG00000198816,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF407,1.31131381642104,6.0209362229452,43.6443560313142,1.22203618238796e-10,2.5605920937943e-09,ENSG00000215421,1.24989531686928,6.50101655502577,89.59103018493,6.90965400366195e-16,2.77779703811082e-14,ENSG00000215421,3,3,3,2,3,2,2,2,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZNF414,-1.07548549002523,6.19302765390688,42.9123836897461,1.84181197769114e-10,3.7715286179539e-09,ENSG00000133250,-0.159059921343012,6.54677784936482,1.3218385827039,0.267153602044152,0.394829429244761,ENSG00000133250,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF430,0.582333693127355,6.23295456354788,11.3228180147087,0.000837541291505897,0.0035213471938722,ENSG00000118620,0.493613922188856,6.67895840417474,14.0973611523516,0.000218208895185906,0.00106250519549046,ENSG00000118620,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF431,0.561598228970614,6.39949763329538,11.5425381566889,0.000746538087703041,0.00319387852336391,ENSG00000196705,0.877204118666061,6.71620651191063,45.2883892826642,3.07171498392998e-11,6.3340881392763e-10,ENSG00000196705,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF439,0.905106636949057,5.95965079020532,23.2471668658088,2.00917893006783e-06,1.76957010360812e-05,ENSG00000171291,0.768993015313567,6.48757511614762,33.2275959240517,6.58158682107806e-07,6.0203272183628e-06,ENSG00000171291,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF444,-0.787675151151925,6.17796339894387,20.9595592647522,6.22423988060398e-06,4.80551853678165e-05,ENSG00000167685,-0.399418432903618,6.62655132126531,8.15500399970193,0.00850604834634911,0.0247966879727623,ENSG00000167685,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF445,0.604190709046616,6.0823612846325,11.003896191993,0.000990081680835111,0.00404747547383138,ENSG00000185219,0.626188566085635,6.56004159530612,20.5011321620571,2.71400808982078e-05,0.000169501497411262,ENSG00000185219,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF493,0.606632260585439,6.25288279243259,11.2970004539309,0.000848949129478886,0.00356432043644211,ENSG00000196268,0.848961254767493,6.63516963261881,39.1931454206893,1.32583266104227e-09,2.04605917755684e-08,ENSG00000196268,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF506,0.520311790031563,6.16997382665482,9.27887021149819,0.00246746276797312,0.00877341733995178,ENSG00000081665,0.803264205445276,6.58395244773002,36.6334492018987,2.67547122624405e-08,3.28612435079628e-07,ENSG00000081665,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF512,0.70794116230193,6.04146604476291,16.0361055485339,7.37483939638035e-05,0.000426235625353034,ENSG00000243943,0.363419536796701,6.58272280845428,7.13895931408219,0.016091452143729,0.042043422750191,ENSG00000243943,4,4,4,NA,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF519,0.756991124136635,5.9314993468938,14.5281017836442,0.000174764469622435,0.000912827751477181,ENSG00000175322,0.888734123784121,6.44897485390738,48.7013129291531,8.68634139724224e-08,9.59710328970136e-07,ENSG00000175322,3,2,2,3,3,NA,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF529,0.823852282130356,5.93471888214693,19.9507375516105,1.33523359649466e-05,9.45047502310829e-05,ENSG00000186020,0.783920809266423,6.46403747669311,37.5160066744859,9.99063934500111e-07,8.77781792956572e-06,ENSG00000186020,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF532,0.667093917949326,5.98078288089378,12.802820583239,0.000387357799857044,0.00181209438043197,ENSG00000074657,0.526359392838322,6.51104130648528,15.2053986074274,0.000545144151859529,0.00235327059892806,ENSG00000074657,2,2,2,2,3,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF567,0.917399453481635,6.05757842618201,24.2081702999625,1.25322662609277e-06,1.16648470052644e-05,ENSG00000189042,0.398262792664578,6.60620818665887,8.46193725698018,0.00879991317080049,0.0254296494165566,ENSG00000189042,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF574,-0.72630178185252,6.02896539660947,16.1703863418896,8.31109883264233e-05,0.000474243194946848,ENSG00000105732,-0.470696981325198,6.55080696544144,10.3829824403598,0.00396100901199676,0.0129569005903538,ENSG00000105732,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF579,-0.897580747438927,6.2178886381671,28.6302203347864,1.45841482335074e-07,1.68034751386064e-06,ENSG00000218891,-0.343070751365074,6.62611715245799,5.53253081940102,0.0311690416896721,0.0718442281105234,ENSG00000218891,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF580,-0.64666424370147,6.27982016064133,15.5608793157948,9.39238955689576e-05,0.000526277549176808,ENSG00000213015,-0.497490735780355,6.73821094254304,12.7110402534723,0.000383187967563967,0.00172859145386706,ENSG00000213015,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF598,-0.827022573454809,6.39279753463912,26.3929523363868,4.31211028046237e-07,4.52821837144126e-06,ENSG00000167962,-0.599910223040849,6.80976174316291,17.9340363062315,2.52888985210247e-05,0.000160029220270611,ENSG00000167962,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
ZNF600,0.603934071167678,5.94237851921067,10.356427689923,0.00239266471431735,0.00853102852235826,ENSG00000189190,0.659518683929611,6.46745127115007,24.6576940278579,0.000122473153049824,0.000645277053073082,ENSG00000189190,3,3,3,3,3,3,3,2,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF618,-0.98525530929115,5.93533706507201,27.9403934564526,5.22262809708338e-06,4.10609765748004e-05,ENSG00000157657,-0.498041472629966,6.46358318736757,13.4052537233709,0.00404245986319123,0.0131814793982098,ENSG00000157657,2,3,3,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ZNF621,0.508788287517684,6.28814651677786,9.45637710900196,0.00224461758191974,0.00810906351768116,ENSG00000172888,0.39645797037857,6.73177842524063,8.85451083843358,0.00300405837079127,0.0102178565558944,ENSG00000172888,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
